"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT16","WT17","WT18","WT19","WT22"
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-06","3.80"," 1836"," 1835","0.00","0.0","0.0",,"83","57","  150","  140",,"10.1","14.1",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-07","4.92"," 1640"," 2143","0.00","0.0","0.0",,"88","68","   60","   30",,"12.1","14.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-08","7.38"," 2150"," 2300","0.26","0.0","0.0",,"87","60","  130","  130",,"16.1","21.0",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-09","10.74"," 0052"," 0052","0.22","0.0","0.0",,"86","68","  160","  160",,"30.0","42.9","    1",,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-10","6.71"," 1752"," 1855","0.18","0.0","0.0",,"88","62","  130","  140",,"25.1","33.1","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-11","9.17"," 1112"," 1111","0.00","0.0","0.0",,"81","60","  330","  340",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-12","8.95"," 1306"," 1240","0.00","0.0","0.0",,"76","56","   20","   10",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-13","10.51"," 1507"," 1411","0.01","0.0","0.0",,"78","55","  130","  130",,"17.9","23.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-14","11.63"," 0952",,"0.28","0.0","0.0",,"71","60","  140",,,"19.9",,"    1",,,,,,,"    1",,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-15","9.62"," 0616"," 0616","0.74","0.0","0.0",,"86","67","  290","  290",,"30.0","46.1","    1",,"    1",,,,,"    1",,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-16","9.40"," 1702"," 1629","0.00","0.0","0.0",,"89","73","  170","  170",,"21.9","29.1","    1",,,,,,,"    1",,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-17","7.38"," 1533"," 1533","0.00","0.0","0.0",,"90","73","   60","   60",,"19.9","23.9","    1",,,,,,,"    1",,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-18","4.25"," 1048"," 1048","0.00","0.0","0.0",,"89","70","   40","   40",,"13.0","16.1","    1",,,,,,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-19","13.87"," 0346"," 0346","1.18","0.0","0.0",,"95","71","   90","   80",,"40.0","51.0",,,,,,,,"    1",,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-20","14.76"," 1513"," 1513","0.03","0.0","0.0",,"93","70","  290","  290",,"30.0","36.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-21","8.72"," 1709"," 1709","0.00","0.0","0.0",,"86","60","  270","  320",,"17.0","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-22","8.50"," 1745"," 1744","0.00","0.0","0.0",,"86","65","   30","   30",,"17.9","23.0",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-23","10.51"," 0233"," 0232","0.71","0.0","0.0",,"74","62","  290","  290",,"49.0","61.1","    1",,,,,,,"    1",,,"    1","    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-24","5.59"," 1717"," 1715","0.00","0.0","0.0",,"82","58","  210","  220",,"19.9","23.0",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-25","6.49"," 0920",,"0.00","0.0","0.0",,"83","65","   10",,,"11.0",,,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-26","10.29"," 2017"," 0458","0.14","0.0","0.0",,"81","62","   80","   60",,"23.0","45.0","    1",,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-27","7.16"," 1027"," 1028","0.00","0.0","0.0",,"86","67","  240","  230",,"23.0","28.0","    1",,,,,,,,,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-28","5.59"," 1601"," 1626","0.00","0.0","0.0",,"87","62","  270","  290",,"17.9","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-29","3.80"," 0242"," 1458","0.00","0.0","0.0",,"86","63","  230","   10",,"12.1","16.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-30","9.17"," 0652"," 0636","0.11","0.0","0.0",,"88","67","  120","  200",,"25.9","31.1","    1",,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-07-31","6.26"," 2323"," 2350","0.00","0.0","0.0",,"86","57","  130","  150",,"17.9","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-01","12.30"," 1228"," 0954","2.87","0.0","0.0",,"85","70","  150","  160",,"25.1","34.9","    1",,,,,,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-02","10.51"," 1207"," 1059","0.00","0.0","0.0",,"83","62","  340","  340",,"23.0","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-03","7.16"," 1822"," 1821","0.00","0.0","0.0",,"84","58","  170","  170",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-04","8.72"," 1327"," 1326","0.00","0.0","0.0",,"87","68","  190","  190",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-05","5.59"," 1723"," 1723","0.00","0.0","0.0",,"88","67","   30","   30",,"17.9","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-06","10.96"," 1410"," 1410","0.97","0.0","0.0",,"75","61","   30","   20",,"23.9","29.1","    1",,,,,,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-07","5.37"," 0056"," 0051","0.00","0.0","0.0",,"79","57","  360","  360",,"12.1","15.0","    1",,,,,,,"    1",,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-08","11.18"," 1555"," 1541","0.00","0.0","0.0",,"82","62","  310","  310",,"31.1","42.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-09","10.96"," 0708"," 0701","0.00","0.0","0.0",,"77","57","  340","  340",,"28.0","33.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-10","6.49"," 1636"," 1234","0.00","0.0","0.0",,"83","55","  290","  270",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-11","8.05"," 1405"," 1454","0.00","0.0","0.0",,"85","59","  210","  200",,"17.0","21.9",,,,,,,,"    1",,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-12","8.05"," 1712"," 1711","0.19","0.0","0.0",,"81","61","  290","  290",,"46.1","55.9","    1",,"    1",,,,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-13","6.26"," 1156"," 1304","0.00","0.0","0.0",,"80","60","  360","   30",,"13.0","16.1",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-14","6.93"," 1537"," 1547","0.00","0.0","0.0",,"83","58","  210","  190",,"19.9","23.0","    1",,,,,,,"    1",,"    1",,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-15","10.96"," 1011"," 1011","0.00","0.0","0.0",,"83","68","  160","  150",,"19.9","25.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-16","12.75"," 1732"," 1732","0.00","0.0","0.0",,"82","59","  290","  280",,"25.1","32.0",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-17","9.62"," 1740"," 1618","0.00","0.0","0.0",,"82","52","  220","  220",,"17.9","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-18","9.62"," 2350"," 2354","0.00","0.0","0.0",,"86","61","  310","  320",,"25.9","32.0",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-19","9.84"," 2355"," 2354","0.00","0.0","0.0",,"76","57","  320","  320",,"25.1","32.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-20","6.71"," 1510"," 1510","0.00","0.0","0.0",,"80","55","  340","  340",,"19.9","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-21","5.37"," 1202"," 1201","0.00","0.0","0.0",,"81","54","  310","  310",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-22","12.53"," 1145"," 1438","0.00","0.0","0.0",,"86","61","  180","  190",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-23","11.41"," 0049"," 0048","0.03","0.0","0.0",,"90","64","  260","  250",,"34.9","42.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-24","14.99"," 1217"," 1209","0.00","0.0","0.0",,"81","55","  310","  310",,"30.0","36.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-25","9.17"," 1457"," 1135","0.00","0.0","0.0",,"83","52","  190","  180",,"17.9","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-26","10.74"," 1521"," 1514","0.00","0.0","0.0",,"86","54","  340","  320",,"25.1","31.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-27","3.80"," 1442"," 1441","0.00","0.0","0.0",,"78","50","  160","  160",,"12.1","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-28","5.82"," 1101"," 1117","0.00","0.0","0.0",,"80","57","  180","  160",,"14.1","17.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-29","7.38"," 1425"," 0631","0.00","0.0","0.0",,"85","58","  220","  240",,"13.0","17.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-30","8.50"," 1316"," 1316","0.19","0.0","0.0",,"69","60","  140","  150",,"23.9","31.1","    1",,,,,,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-08-31","8.50"," 2354"," 2353","0.01","0.0","0.0",,"81","65","  140","  130",,"17.0","23.9","    1",,,,,,,"    1",,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-01","11.41"," 0258"," 0223","0.00","0.0","0.0",,"84","66","  130","  140",,"28.0","38.0","    1",,,,,,,"    1",,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-02","5.37"," 0039"," 0430","0.00","0.0","0.0",,"76","59","  320","  340",,"17.0","19.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-03","14.99"," 1418"," 1358","0.00","0.0","0.0",,"70","52","  290","  300",,"30.0","40.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-04","7.38"," 1422"," 1457","0.00","0.0","0.0",,"69","47","  360","  360",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-05","9.17"," 1659"," 1151","0.00","0.0","0.0",,"74","45","  160","  170",,"17.9","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-06","12.30"," 1343"," 1505","0.00","0.0","0.0",,"80","55","  190","  160",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-07","3.58"," 0550"," 0134","0.00","0.0","0.0",,"83","55","  160","  150",,"8.9","13.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-08","1.79"," 1423"," 1422","0.00","0.0","0.0",,"85","52","   70","   70",,"10.1","14.1","    1","    1",,,,,,,,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-09","4.25"," 1402"," 1401","0.00","0.0","0.0",,"88","53","   20","   20",,"13.0","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-10","4.47"," 1304"," 1346","0.00","0.0","0.0",,"87","52","  260","  290",,"16.1","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-11","6.04"," 1727"," 2359","0.00","0.0","0.0",,"91","58","  210","  170",,"12.1","16.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-12","14.76"," 1137"," 1352","0.00","0.0","0.0",,"81","48","  330","  330",,"33.1","38.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-13","12.75"," 1542"," 1545","0.00","0.0","0.0",,"73","38","  330","  330",,"30.0","38.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-14","10.07"," 1247"," 1218","0.00","0.0","0.0",,"59","34","  320","  350",,"23.0","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-15","6.49"," 1652"," 1654","0.00","0.0","0.0",,"61","30","  180","  200",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-16","11.86"," 0916"," 0913","0.00","0.0","0.0",,"58","38","  170","  170",,"23.9","31.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-17","15.43"," 2329"," 2322","0.00","0.0","0.0",,"64","52","  180","  180",,"23.9","33.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-18","8.72"," 0001"," 0015","0.06","0.0","0.0",,"75","49","  190","  190",,"23.0","28.0","    1",,,,,,,"    1",,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-19","10.29"," 1306"," 1605","0.00","0.0","0.0",,"78","41","  210","  200",,"21.9","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-20","11.63"," 2242"," 2356","0.13","0.0","0.0",,"64","53","  330","  320",,"28.0","34.9","    1",,,,,,,"    1",,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-21","20.13"," 0501"," 0323","0.04","0.0","0.0",,"53","43","  330","  340",,"32.0","40.9","    1",,,,,,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-22","4.92"," 1316"," 1228","0.00","0.0","0.0",,"61","35","  310","  350",,"10.1","15.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-23","9.17"," 1239"," 1616","0.00","0.0","0.0",,"69","37","  160","  150",,"17.9","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-24","10.51"," 1300"," 0411","0.00","0.0","0.0",,"72","46","  170","  160",,"16.1","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-25","9.62"," 1228"," 1241","0.00","0.0","0.0",,"72","47","  140","  120",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-26","2.24"," 1331"," 1330","0.00","0.0","0.0",,"75","38","  100","  100",,"12.1","14.1","    1",,,,,,,"    1",,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-27","3.80"," 1317"," 1259","0.00","0.0","0.0",,"81","41","  210","  230",,"13.0","17.0","    1",,,,,,,"    1",,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-28","8.28"," 2349"," 2349","0.00","0.0","0.0",,"90","48","  340","  350",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-29","18.57"," 1619"," 0913","0.00","0.0","0.0",,"69","44","  340","  330",,"34.9","45.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-09-30","5.59"," 2349"," 2302","0.00","0.0","0.0",,"63","34","  150","  150",,"15.0","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-01","18.12",,,"0.00","0.0","0.0",,"74","45","  170","  170",,"25.9","36.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-02","11.41",,,"0.00","0.0","0.0",,"83","52","  160","  170",,"17.9","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-03","13.20",,,"0.00","0.0","0.0",,"85","58","  180","  170",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-04","14.76",,,"0.00","0.0","0.0",,"86","61","  160","  150",,"23.0","31.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-05","16.11",,,"0.00","0.0","0.0",,"89","64","  160","  170",,"28.0","38.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-06","22.15",,,"0.00","0.0","0.0",,"83","64","  150","  140",,"34.9","47.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-07","25.95",,,"0.00","0.0","0.0",,"79","62","  190","  180",,"45.0","53.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-08","9.84",,,"0.00","0.0","0.0",,"68","53","  210","  210",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-09","7.61",,,"0.32","0.0","0.0",,"65","47","  130","  130",,"16.1","21.9",,,,,,,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-10","11.41",,,"0.49","0.0","0.0",,"65","53","  150","  210",,"21.0","25.1",,,,,,,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-11","9.62",,,"0.00","0.0","0.0",,"75","49","  160","  160",,"15.0","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-12","10.74",,,"0.00","0.0","0.0",,"71","51","  280","  160",,"17.9","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-13","12.08",,,"0.01","0.0","0.0",,"62","46","  260","  360",,"23.0","32.0",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-14","12.97",,,"0.05","0.0","0.0",,"55","40","  310","  320",,"28.0","34.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-15","11.86",,,"0.00","0.0","0.0",,"57","38","  290","  300",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-16","17.45",,,"0.00","0.0","0.0",,"55","40","  290","  290",,"32.0","38.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-17","15.21",,,"0.00","0.0","0.0",,"57","35","  300","  310",,"29.1","36.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-18","14.76",,,"0.00","0.0","0.0",,"50","28","  340","  350",,"23.9","32.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-19","8.95",,,"0.00","0.0","0.0",,"48","27","   40","  360",,"15.0","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-20","2.91",,,"0.00","0.0","0.0",,"53","22","  170","  170",,"8.1","8.9",,"    1",,,,,,"    1",,,,"    1",,,,,"    1"
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-21","8.50",,,"0.00","0.0","0.0",,"61","35","  340","  340",,"17.9","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-22","8.72",,,"0.00","0.0","0.0",,"65","29","  190","  190",,"21.9","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-23","8.28",,,"0.06","0.0","0.0",,"60","37","  310","  310",,"17.0","21.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-24","4.03",,,"0.00","0.0","0.0",,"57","37","   40","   30",,"10.1","14.1",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-25","4.03",,,"0.01","0.0","0.0",,"53","43","  290","  290",,"13.0","15.0",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-26","7.16",,,"0.00","0.0","0.0",,"53","33","  270","  340",,"17.9","21.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-27","6.04",,,"0.00","0.0","0.0",,"51","24","  190","  210",,"15.0","21.0",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-28","9.17",,,"0.00","0.0","0.0",,"54","28","  300","  320",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-29","9.84",,,"0.00","0.0","0.0",,"52","23","  160","  160",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-30","9.62",,,"0.00","0.0","0.0",,"44","36","  310","  310",,"19.9","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-10-31","11.86",,,"0.00","0.0","0.0",,"59","30","  170","  160",,"25.1","31.1",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-11-01","10.96",,,"0.02","0.0","0.0",,"55","41","  340","  330",,"19.9","23.0",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-11-02","8.72",,,"0.00","0.0","0.0",,"49","26","  330","  320",,"17.0","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-11-03","10.96",,,"0.00","0.0","0.0",,"56","23","  200","  180",,"21.9","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-11-04","23.49",,,"0.00","0.0","0.0",,"58","36","  180","  190",,"38.9","46.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-11-05","22.37",,,"0.00","0.0","0.0",,"59","42","  160","  170",,"33.1","44.1",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-11-06","20.80",,,"0.05","0.0","0.0",,"52","37","  160","  250",,"30.0","38.9",,,,,,,,"    1",,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-11-07","12.75",,,"0.00","0.0","0.0",,"46","26","  280","  270",,"30.0","38.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-11-08","8.95",,,"0.00","0.0","0.0",,"51","20","  190","  210",,"21.0","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-11-09","15.21",,,"0.00","0.0","0.0",,"44","22","  300","  320",,"31.1","38.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2011-11-10","11.86",,,"0.00","0.0","0.0",,"41","25","  310","  310",,"21.9","25.9",,,,,,,,,,,,,,,,,
